departamento,cargo,id_estructura,grupo_ocupacional
UAI - COMIS PRESID DE POLITICA FARMACEUTICA NACION,ENC. AUDITORIA INTERNA,1335,PROFESIONAL
UAI - COMIS REGUL DE PRACTICAS DESLEALES,ENCARGADO DE UNIDAD,1336,ESTRATEGICO
UAI - COMIS SECT DE REFO Y MODER DEL SECTOR AGROPE,ENCARGADO DE UNIDAD,1337,ESTRATEGICO
UAI - COMISION HIPICA NACIONAL,ENCARGADO DE UNIDAD,1338,ESTRATEGICO
UAI - COMISION HIPICA NACIONAL,AUXILIAR ADMINISTRATIVO (A),1339,TECNICO
UAI - COMISION NACIONAL DE CACAO,ENCARGADA UNIDAD DE AUDITORIA,1340,PROFESIONAL
UAI - COMISION NACIONAL DE EMERGENCIAS (DEFENSA CI,AUDITOR III,1341,PROFESIONAL
UAI - COMISION NACIONAL DE EMERGENCIAS (DEFENSA CI,ENCARGADO UNIDAD DE AUDITORIA,1342,ESTRATEGICO
UAI - COMISION NACIONAL DE EMERGENCIAS (DEFENSA CI,AUXILIAR ADMINISTRATIVO (A),1343,TECNICO
UAI - COMISION NACIONAL DE ENERGIA,ENCARGADO DE UNIDAD,1344,ESTRATEGICO
UAI - COMISION NACIONAL DE ENERGIA,AUDITOR I,1345,PROFESIONAL
UAI - COMISION NACIONAL DE FRONTERAS,ENC. AUDITORIA INTERNA,1346,PROFESIONAL
UAI - COMITE EJECU DE INFRAE EN ZONAS TURISTICAS,ENCARGADO UNIDAD DE AUDITORIA,1347,ESTRATEGICO
UAI - COMITE EJECU DE INFRAE EN ZONAS TURISTICAS,AUDITOR I,1348,PROFESIONAL
UAI - COMITE EJECU DE INFRAE EN ZONAS TURISTICAS,AUXILIAR ADMINISTRATIVO (A),1349,TECNICO
UAI - CONS NAC DE INVEST AGROPE Y FORESTAL,ENCARGADO DE UNIDAD,1350,ESTRATEGICO
UAI - CONS NAC PARA LA NIÏ¿½EZ (CONANI),ENCARGADO DE UNIDAD,1351,ESTRATEGICO
UAI - CONS NAC PARA LA NIÏ¿½EZ (CONANI),AUDITOR I,1352,PROFESIONAL
"UAI - CONS NAC. DE PROM. Y APOYO A LA MICRO, PQUEÏ¿½",AUDITOR II,1353,PROFESIONAL
"UAI - CONS NAC. DE PROM. Y APOYO A LA MICRO, PQUEÏ¿½",ENCARGADO (A),1354,ESTRATEGICO
"UAI - CONS NAC. DE PROM. Y APOYO A LA MICRO, PQUEÏ¿½",SOPORTE INFORMATICO,1355,TECNICO
"UAI - CONS NAC. DE PROM. Y APOYO A LA MICRO, PQUEÏ¿½",AUXILIARDE INGENIERO,1356,TECNICO
UAI - CONS NAC. PARA LA REGL. Y FOMENTO DE LA IND.,ENC. AUDITORIA INTERNA,1357,PROFESIONAL
UAI - CONS NAC. PARA LA REGL. Y FOMENTO DE LA IND.,AUXILIAR AUDITORIA,1358,PROFESIONAL
UAI - CONSE NAC DE PERS ENVEJECIENTE (GABINETE SOC,AUDITOR I,1359,PROFESIONAL
UAI - CONSE NAC DE PERS ENVEJECIENTE (GABINETE SOC,ENCARGADO DE UNIDAD,1360,ESTRATEGICO
UAI - CONSEJO DOM DE PESCA Y ACUICULTURA,ENCARGADO DE UNIDAD,1361,ESTRATEGICO
UAI - CONSEJO ESTATAL DEL AZUCAR,AUDITOR II,1362,PROFESIONAL
UAI - CONSEJO ESTATAL DEL AZUCAR,ENCARGADO DE UNIDAD,1363,ESTRATEGICO
UAI - CONSEJO ESTATAL DEL AZUCAR,AUDITOR I,1364,PROFESIONAL
UAI - CONSEJO ESTATAL DEL AZUCAR,AUXILIAR ADMINISTRATIVO (A),1365,TECNICO
UAI - CONSEJO NAC DE COMPETITIVIDAD,ENCARGADO DE UNIDAD,1366,ESTRATEGICO
UAI - CONSEJO NAC DE CONTROL DE DROGAS,AUDITOR II,1367,PROFESIONAL
UAI - CONSEJO NAC DE ESTANCIAS INFANTILES,SUPERVISORA AUDITORIA,1368,PROFESIONAL
UAI - CONSEJO NACIONAL DE AGRICULTURA,ENCARGADO DE UNIDAD,1369,ESTRATEGICO
UAI - CONSEJO NACIONAL DE DISCAPACIDAD,AUDITOR II,1370,PROFESIONAL
UAI - CONSEJO NACIONAL DE PROMOCION PECUARIA,ENCARGADO DE UNIDAD,1371,ESTRATEGICO
UAI - CONSEJO NACIONAL DE SEGURIDAD SOCIAL,AUDITOR II,1372,PROFESIONAL
UAI - CONSEJO NACIONAL DE SEGURIDAD SOCIAL,ENCARGADO (A),1373,ESTRATEGICO
UAI - CONSEJO NACIONAL DE SEGURIDAD SOCIAL,AUDITOR I,1374,PROFESIONAL
UAI - CONSEJO NACIONAL DE ZONAS FRANCAS,AUDITOR I,1375,PROFESIONAL
UAI - CONSEJO NACIONAL DE ZONAS FRANCAS,ENCARGADO UNIDAD DE AUDITORIA,1376,ESTRATEGICO
UAI - CONTRALORIA GENERAL DE LA REP,ENCARGADO DE UNIDAD,1377,ESTRATEGICO
UAI - CORP DE ACUED Y ALCANTARILLO DE STO. DGO.,AUDITOR I,1378,PROFESIONAL
UAI - CORP DE ACUED Y ALCANTARILLO DE STO. DGO.,AUXILIAR AUDITORIA,1379,PROFESIONAL
UAI - CORP DE ACUED Y ALCANTARILLO DE STO. DGO.,SECRETARIO (A),1380,OPERATIVO
UAI - CORP DE ACUED Y ALCANTARILLO DE STO. DGO.,ENCARGADO UNIDAD DE AUDITORIA,1381,ESTRATEGICO
UAI - CORP DE FOM DE LA IND. HOTELERA Y DES. DEL T,SECRETARIA,1382,OPERATIVO
UAI - CORP DE FOM DE LA IND. HOTELERA Y DES. DEL T,ENCARGADO DE UNIDAD,1383,ESTRATEGICO
UAI - CORP DE FOM DE LA IND. HOTELERA Y DES. DEL T,AUDITOR III,1384,PROFESIONAL
UAI - CORPO ESTATAL DE RADIO Y TELEVISION,AUDITOR I,1385,PROFESIONAL
UAI - CORPO ESTATAL DE RADIO Y TELEVISION,AUDITOR III,1386,PROFESIONAL
UAI - CORPO ESTATAL DE RADIO Y TELEVISION,ENC. AUDITORIA INTERNA,1387,PROFESIONAL
UAI - CORPO ESTATAL DE RADIO Y TELEVISION,AUXILIAR ADMINISTRATIVO (A),1388,TECNICO
UAI - CUERPO DE BOMBEROS DE SANTO DOMINGO,AUDITOR I,1389,PROFESIONAL
UAI - CUERPO DE BOMBEROS DE SANTO DOMINGO,ENC. AUDITORIA INTERNA,1390,PROFESIONAL
UAI - CUSTODIA ADMIN DE BIENES INCAUT Y DECOMISADO,ENC. AUDITORIA INTERNA,1391,PROFESIONAL
UAI - DEPARTAMENTO DE SEMILLA,ENCARGADO DE UNIDAD,1392,ESTRATEGICO
UAI - DESPACHO DE LA PRIMERA DAMA,AUDITOR I,1393,PROFESIONAL
UAI - DESPACHO DE LA PRIMERA DAMA,ENCARGADO UNIDAD DE AUDITORIA,1394,ESTRATEGICO
UAI - DESPACHO DE LA PRIMERA DAMA,AUDITOR II,1395,PROFESIONAL
UAI - DESPACHO DE LA PRIMERA DAMA,AUXILIAR ADMINISTRATIVO (A),1396,TECNICO
UAI - DIR CENTRAL DE LOS SERV REGIONALES,AUXILIAR ADMINISTRATIVO (A),1397,TECNICO
UAI - DIR CENTRAL DE LOS SERV REGIONALES,AUDITOR III,1398,PROFESIONAL
UAI - DIR CENTRAL DE LOS SERV REGIONALES,AUDITOR I,1399,PROFESIONAL
UAI - DIR CENTRAL DE LOS SERV REGIONALES,AUDITOR II,1400,PROFESIONAL
UAI - DIR DE ETICA E INTEGRIDAD GUBERNAMENTAL,ENC. AUDITORIA INTERNA,1401,PROFESIONAL
UAI - DIR GENERAL DE BIENES NACIONALES,SOPORTE INFORMATICO,1402,TECNICO
UAI - DIR GENERAL DE BIENES NACIONALES,AUDITOR I,1403,PROFESIONAL
UAI - DIR GENERAL DE BIENES NACIONALES,ENCARGADO UNIDAD DE AUDITORIA,1404,ESTRATEGICO
UAI - DIR GENERAL DE COOPERACION MULTILATERAL,AUXILIAR ADMINISTRATIVO (A),1405,TECNICO
UAI - DIR GENERAL DE COOPERACION MULTILATERAL,ENCARGADO DE UNIDAD,1406,ESTRATEGICO
UAI - DIR GRAL DE COMPRAS Y CONTRATACIONES,AUDITOR II,1407,PROFESIONAL
UAI - DIR GRAL DE COMPRAS Y CONTRATACIONES,ENCARGADO DE UNIDAD,1408,ESTRATEGICO
UAI - DIR GRAL DE COMUNIDAD DIGNA,AUDITOR II,1409,PROFESIONAL
UAI - DIR GRAL DE COMUNIDAD DIGNA,ENC. AUDITORIA INTERNA,1410,PROFESIONAL
UAI - DIR GRAL DE DESARROLLO DE LA COMUNIDAD,SECRETARIO (A),1411,OPERATIVO
UAI - DIR GRAL DE DESARROLLO DE LA COMUNIDAD,ENCARGADA UNIDAD DE AUDITORIA,1412,PROFESIONAL
UAI - DIR GRAL DE DESARROLLO DE LA COMUNIDAD,AUDITOR I,1413,PROFESIONAL
UAI - DIR GRAL DE DESARROLLO FRONTERIZO,SECRETARIA,1414,OPERATIVO
UAI - DIR GRAL DE DESARROLLO FRONTERIZO,ENCARGADA UNIDAD DE AUDITORIA,1415,PROFESIONAL
UAI - DIR GRAL DE DESARROLLO FRONTERIZO,AUDITOR II,1416,PROFESIONAL
UAI - DIR GRAL DE DESARROLLO FRONTERIZO,AUDITOR I,1417,PROFESIONAL
UAI - DIR GRAL DE EMBELLECIMIENTO,SECRETARIA,1418,OPERATIVO
UAI - DIR GRAL DE EMBELLECIMIENTO,AUXILIAR ADMINISTRATIVO (A),1419,TECNICO
UAI - DIR GRAL DE EMBELLECIMIENTO,ENCARGADA UNIDAD DE AUDITORIA,1420,PROFESIONAL
UAI - DIR GRAL DE EMBELLECIMIENTO,AUDITOR II,1421,PROFESIONAL
UAI - DIR GRAL DE ORDEN Y DESARROLLO TERRITORIAL,AUXILIAR ADMINISTRATIVO (A),1422,TECNICO
UAI - DIR GRAL DE ORDEN Y DESARROLLO TERRITORIAL,AUDITOR I,1423,PROFESIONAL
UAI - DIR GRAL DE ORDEN Y DESARROLLO TERRITORIAL,ENCARGADA UNIDAD DE AUDITORIA,1424,PROFESIONAL
UAI - DIR GRAL. DE SEGURIDAD DE TRANSITO Y TRANSP.,ENCARGADO UNIDAD DE AUDITORIA,1425,ESTRATEGICO
UAI - DIR GRAL. DE SEGURIDAD DE TRANSITO Y TRANSP.,AUDITOR II,1426,PROFESIONAL
UAI - DIR GRAL. DE SEGURIDAD DE TRANSITO Y TRANSP.,SECRETARIA,1427,OPERATIVO
UAI - DIR GRAL. DE SEGURIDAD DE TRANSITO Y TRANSP.,AUDITOR I,1428,PROFESIONAL
UAI - DIR NACIONAL DE CONTROL DE DROGAS,AUXILIAR ADMINISTRATIVO (A),1429,TECNICO
UAI - DIR NACIONAL DE CONTROL DE DROGAS,ENCARGADA UNIDAD DE AUDITORIA,1430,PROFESIONAL
UAI - DIR NACIONAL DE CONTROL DE DROGAS,AUDITOR II,1431,PROFESIONAL
UAI - DIRECCION GENERAL DE BELLAS ARTES,AUDITOR I,1432,PROFESIONAL
UAI - DIRECCION GENERAL DE BELLAS ARTES,ENCARGADA UNIDAD DE AUDITORIA,1433,PROFESIONAL
UAI - DIRECCION GENERAL DE BELLAS ARTES,AUXILIAR ADMINISTRATIVO (A),1434,TECNICO
UAI - DIRECCION GENERAL DE CATASTRO NACIONAL,AUDITOR III,1435,PROFESIONAL
UAI - DIRECCION GENERAL DE CATASTRO NACIONAL,ENCARGADA UNIDAD DE AUDITORIA,1436,PROFESIONAL
UAI - DIRECCION GENERAL DE CINE,ENCARGADO DE UNIDAD,1437,ESTRATEGICO
UAI - DIRECCION GENERAL DE GANADERIA,AUXILIAR AUDITORIA,1438,PROFESIONAL
UAI - DIRECCION GENERAL DE GANADERIA,AUDITOR I,1439,PROFESIONAL
UAI - DIRECCION GENERAL DE GANADERIA,AUDITOR II,1440,PROFESIONAL
UAI - DIRECCION GENERAL DE GANADERIA,ENCARGADO (A),1441,ESTRATEGICO
UAI - DIRECCION GENERAL DE MIGRACION,AUDITOR III,1442,PROFESIONAL
UAI - DIRECCION GENERAL DE MIGRACION,ENCARGADA UNIDAD DE AUDITORIA,1443,PROFESIONAL
UAI - DIRECCION GENERAL DE MIGRACION,AUDITOR II,1444,PROFESIONAL
UAI - DIRECCION GENERAL DE PASAPORTE,ENCARGADO UNIDAD DE AUDITORIA,1445,ESTRATEGICO
UAI - DIRECCION GENERAL DE PASAPORTE,AUXILIAR ADMINISTRATIVO (A),1446,TECNICO
UAI - DIRECCION GRAL DE COMUNICACIONES,ENCARGADO DE UNIDAD,1447,ESTRATEGICO
UAI - DIRECCION GRAL DE COMUNICACIONES,AUXILIAR AUDITORIA,1448,PROFESIONAL
UAI - DIRECCION GRAL DE COMUNICACIONES,AUDITOR I,1449,PROFESIONAL
UAI - DIRECCION GRAL DE PRESUPUESTO,ENCARGADO DE UNIDAD,1450,ESTRATEGICO
UAI - DIRECCION GRAL DE PRESUPUESTO,AUXILIAR AUDITORIA,1451,PROFESIONAL
UAI - DIRECCION GRAL DE PRESUPUESTO,AUXILIAR ADMINISTRATIVO (A),1452,TECNICO
UAI - DIV. OBRAS PUBLICAS SANTIAGO,AUXILIAR AUDITORIA,1453,PROFESIONAL
UAI - DIV. OBRAS PUBLICAS SANTIAGO,SOPORTE TECNICO,1454,TECNICO
UAI - DIV. OBRAS PUBLICAS SANTIAGO,ENC. AUDITORIA INTERNA,1455,PROFESIONAL
UAI - FISCALIA DEL DISTRITO NACIONAL,AUDITOR I,1456,PROFESIONAL
UAI - FISCALIA DEL DISTRITO NACIONAL,ENCARGADO DE UNIDAD,1457,ESTRATEGICO
UAI - FONDO ESP PARA EL DESARROLLO AGROPECUARIO,AUDITOR I,1458,PROFESIONAL
UAI - FONDO ESP PARA EL DESARROLLO AGROPECUARIO,ENCARGADO DE UNIDAD,1459,ESTRATEGICO
UAI - GABINETE SOCIAL DE LA PRESIDENCIA,AUXILIAR ADMINISTRATIVO (A),1460,TECNICO
UAI - GABINETE SOCIAL DE LA PRESIDENCIA,AUDITOR II,1461,PROFESIONAL
UAI - GABINETE SOCIAL DE LA PRESIDENCIA,AUXILIAR AUDITORIA,1462,PROFESIONAL
UAI - GABINETE SOCIAL DE LA PRESIDENCIA,AUDITOR III,1463,PROFESIONAL
UAI - GABINETE SOCIAL DE LA PRESIDENCIA,AUDITOR I,1464,PROFESIONAL
UAI - GABINETE SOCIAL DE LA PRESIDENCIA,ENC. AUDITORIA INTERNA,1465,PROFESIONAL
UAI - GABINETE SOCIAL DE LA PRESIDENCIA,SECRETARIA,1466,OPERATIVO
UAI - GABINETE SOCIAL DE LA PRESIDENCIA,AUDITOR LEGAL,1467,PROFESIONAL
UAI - GABINETE SOCIAL DE LA PRESIDENCIA,ENCARGADO DE UNIDAD,1468,ESTRATEGICO
UAI - GABINETE SOCIAL DE LA PRESIDENCIA,ANALISTA,1469,PROFESIONAL
UAI - GABINETE SOCIAL DE LA PRESIDENCIA,AUXILIAR,1470,TECNICO
UAI - GABINETE SOCIAL DE LA PRESIDENCIA,SUPERVISORA,1471,PROFESIONAL
UAI - HOSP. MATERNIDAD NUESTRA SRA. DE LA ALTAGRAC,ENCARGADO DE UNIDAD,1472,ESTRATEGICO
UAI - HOSP. REYNALDO ALMANZAR,AUXILIAR ADMINISTRATIVO (A),1473,TECNICO
UAI - HOSP. REYNALDO ALMANZAR,ENCARGADO DE UNIDAD,1474,ESTRATEGICO
UAI - HOSP. RICARDO LIMARDO,AUXILIAR ADMINISTRATIVO (A),1475,TECNICO
UAI - HOSP. RICARDO LIMARDO,AUDITOR II,1476,PROFESIONAL
UAI - HOSP. RICARDO LIMARDO,AUXILIAR AUDITORIA,1477,PROFESIONAL
UAI - HOSP. RICARDO LIMARDO,ENCARGADO UNIDAD DE AUDITORIA,1478,ESTRATEGICO
UAI - HOSP. RICARDO LIMARDO,AUDITOR I,1479,PROFESIONAL
UAI - HOSP. RICARDO LIMARDO,AUDITOR III,1480,PROFESIONAL
UAI - HOSP. TRAUMATOLÏ¿½GICO Y QUIRÏ¿½RGICO PROF. JUAN,AUXILIAR ADMINISTRATIVO (A),1481,TECNICO
UAI - HOSP. TRAUMATOLÏ¿½GICO Y QUIRÏ¿½RGICO PROF. JUAN,ENCARGADO DE UNIDAD,1482,ESTRATEGICO
UAI - HOSP. TRAUMATOLÏ¿½GICO Y QUIRÏ¿½RGICO PROF. JUAN,AUDITOR I,1483,PROFESIONAL
UAI - HOSPITAL ARTURO GRULLON / SANTIAGO,ENCARGADO (A),1484,ESTRATEGICO
UAI - HOSPITAL ARTURO GRULLON / SANTIAGO,AUXILIAR ADMINISTRATIVO (A),1485,TECNICO
UAI - HOSPITAL ARTURO GRULLON / SANTIAGO,AUDITOR I,1486,PROFESIONAL
UAI - HOSPITAL ARTURO GRULLON / SANTIAGO,SECRETARIA,1487,OPERATIVO
UAI - HOSPITAL ARTURO GRULLON / SANTIAGO,AUDITOR III,1488,PROFESIONAL
UAI - HOSPITAL CABRAL & BAEZ,ENCARGADA UNIDAD DE AUDITORIA,1489,PROFESIONAL
UAI - HOSPITAL CABRAL & BAEZ,AUDITOR II,1490,PROFESIONAL
UAI - HOSPITAL CABRAL & BAEZ,AUXILIAR ADMINISTRATIVO (A),1491,TECNICO
UAI - HOSPITAL CABRAL & BAEZ,AUDITOR I,1492,PROFESIONAL
UAI - HOSPITAL DARIO CONTRERAS,AUDITOR I,1493,PROFESIONAL
UAI - HOSPITAL DARIO CONTRERAS,AUDITOR II,1494,PROFESIONAL
UAI - HOSPITAL DARIO CONTRERAS,ENCARGADO DE UNIDAD,1495,ESTRATEGICO
UAI - HOSPITAL DR. ALEJANDRO CABRAL / SAN JUAN DE,AUDITOR I,1496,PROFESIONAL
UAI - HOSPITAL DR. ALEJANDRO CABRAL / SAN JUAN DE,ENCARGADO DE UNIDAD,1497,ESTRATEGICO
UAI - HOSPITAL DR. ALEJANDRO CABRAL / SAN JUAN DE,AUXILIAR ADMINISTRATIVO (A),1498,TECNICO
UAI - HOSPITAL DR. LUIS MANUEL MORILLO KING,ENCARGADO DE UNIDAD,1499,ESTRATEGICO
UAI - HOSPITAL DR. LUIS MANUEL MORILLO KING,AUXILIAR ADMINISTRATIVO (A),1500,TECNICO
UAI - HOSPITAL GENERAL DR.VINICIO CALVENTI,AUDITOR I,1501,PROFESIONAL
UAI - HOSPITAL GENERAL DR.VINICIO CALVENTI,ENCARGADO DE UNIDAD,1502,ESTRATEGICO
UAI - HOSPITAL HUGO DE MENDOZA,ENCARGADO UNIDAD DE AUDITORIA,1503,ESTRATEGICO
UAI - HOSPITAL JAIME MOTA / BARAHONA,ENCARGADO UNIDAD DE AUDITORIA,1504,ESTRATEGICO
"UAI - HOSPITAL JUAN PABLO PIÏ¿½A, SAN CRISTOBAL",ENCARGADO DE UNIDAD,1505,ESTRATEGICO
UAI - HOSPITAL LUIS EDUARDO AYBAR,AUXILIAR ADMINISTRATIVO (A),1506,TECNICO
UAI - HOSPITAL LUIS EDUARDO AYBAR,AUDITOR II,1507,PROFESIONAL
UAI - HOSPITAL LUIS EDUARDO AYBAR,ENCARGADO (A),1508,ESTRATEGICO
UAI - HOSPITAL MOSCOSO PUELLO,ENCARGADO UNIDAD DE AUDITORIA,1509,ESTRATEGICO
UAI - HOSPITAL MOSCOSO PUELLO,AUXILIAR AUDITORIA,1510,PROFESIONAL
UAI - HOSPITAL NEY ARIAS LORA,ENCARGADO DE UNIDAD,1511,ESTRATEGICO
UAI - HOSPITAL NEY ARIAS LORA,AUDITOR II,1512,PROFESIONAL
UAI - HOSPITAL NEY ARIAS LORA,AUDITOR I,1513,PROFESIONAL
UAI - HOSPITAL PADRE BILLINI,AUXILIAR ADMINISTRATIVO (A),1514,TECNICO
UAI - HOSPITAL PEDRO EMILIO DE MARCHENA,AUDITOR I,1515,PROFESIONAL
UAI - HOSPITAL PEDRO EMILIO DE MARCHENA,ENCARGADO DE UNIDAD,1516,ESTRATEGICO
UAI - HOSPITAL REGIONAL DR. ANTONIO MUSA,AUXILIAR AUDITORIA,1517,PROFESIONAL
UAI - HOSPITAL REGIONAL DR. ANTONIO MUSA,ENCARGADO DE UNIDAD,1518,ESTRATEGICO
UAI - HOSPITAL ROBERT REID,ENCARGADO UNIDAD DE AUDITORIA,1519,ESTRATEGICO
UAI - HOSPITAL ROBERT REID,AUDITOR II,1520,PROFESIONAL
UAI - HOSPITAL SAN LORENZO DE LOS MINA,ENCARGADO DE UNIDAD,1521,ESTRATEGICO
UAI - HOSPITAL SAN LORENZO DE LOS MINA,ASISTENTE ADMINISTRATIVO,1522,OPERATIVO
UAI - HOSPITAL SAN VICENTE DE PAUL / SAN FCO. MACO,ENCARGADO DE UNIDAD,1523,ESTRATEGICO
UAI - HOSPITAL SAN VICENTE DE PAUL / SAN FCO. MACO,AUDITOR II,1524,PROFESIONAL
UAI - INST DE AGUAS POTABLES Y ALCANTARILLADOS,AUDITOR I,1525,PROFESIONAL
UAI - INST DE AGUAS POTABLES Y ALCANTARILLADOS,ENCARGADA UNIDAD DE AUDITORIA,1526,PROFESIONAL
UAI - INST DE AGUAS POTABLES Y ALCANTARILLADOS,AUXILIAR ADMINISTRATIVO (A),1527,TECNICO
UAI - INST DE AGUAS POTABLES Y ALCANTARILLADOS,AUDITOR III,1528,PROFESIONAL
UAI - INST DE AGUAS POTABLES Y ALCANTARILLADOS,AUDITOR II,1529,PROFESIONAL
UAI - INST DE AGUAS POTABLES Y ALCANTARILLADOS,SECRETARIA,1530,OPERATIVO
UAI - INST DE FORMACION TECNICO PROFESIONAL,AUXILIAR ABOGADO,1531,PROFESIONAL
UAI - INST DE FORMACION TECNICO PROFESIONAL,AUDITOR III,1532,PROFESIONAL
UAI - INST DE FORMACION TECNICO PROFESIONAL,AUXILIAR AUDITORIA,1533,PROFESIONAL
UAI - INST DE FORMACION TECNICO PROFESIONAL,AUDITOR I,1534,PROFESIONAL
UAI - INST DE FORMACION TECNICO PROFESIONAL,ENCARGADO (A),1535,ESTRATEGICO
UAI - INST DE INNOVACION EN BIOTECNICA E INDUSTRIA,ENCARGADA UNIDAD DE AUDITORIA,1536,PROFESIONAL
UAI - INST DE INNOVACION EN BIOTECNICA E INDUSTRIA,AUDITOR III,1537,PROFESIONAL
UAI - INST DEL TABACO DE LA REPUBLICA DOMINCANA,AUXILIAR ADMINISTRATIVO (A),1538,TECNICO
UAI - INST DEL TABACO DE LA REPUBLICA DOMINCANA,ENCARGADO UNIDAD DE AUDITORIA,1539,ESTRATEGICO
UAI - INST NAC DE ESTABILIZACION DE PRECIOS,AUXILIAR ADMINISTRATIVO (A),1540,TECNICO
UAI - INST NAC DE ESTABILIZACION DE PRECIOS,AUDITOR III,1541,PROFESIONAL
UAI - INST NAC DE ESTABILIZACION DE PRECIOS,ENCARGADO UNIDAD DE AUDITORIA,1542,ESTRATEGICO
UAI - INST NAC DE LA ADMINISTRACION PUBLICA,AUDITOR II,1543,PROFESIONAL
UAI - INST NAC DE LA ADMINISTRACION PUBLICA,AUXILIAR ADMINISTRATIVO (A),1544,TECNICO
UAI - INST NAC DE LA ADMINISTRACION PUBLICA,ENCARGADO DE UNIDAD,1545,ESTRATEGICO
UAI - INST NAC DE RECURSOS HIDRAULICOS,AUDITOR II,1546,PROFESIONAL
UAI - INST NAC DE RECURSOS HIDRAULICOS,AUXILIAR ADMINISTRATIVO (A),1547,TECNICO
UAI - INST NAC DE RECURSOS HIDRAULICOS,AUDITOR III,1548,PROFESIONAL
UAI - INST NAC DE RECURSOS HIDRAULICOS,ENCARGADO UNIDAD DE AUDITORIA,1549,ESTRATEGICO
UAI - INST NAC DEL CANCER ROSA EMILA TAVAREZ,ENCARGADA UNIDAD DE AUDITORIA,1550,PROFESIONAL
UAI - INST NAC DEL CANCER ROSA EMILA TAVAREZ,ANALISTA III,1551,PROFESIONAL
UAI - INST NAC. DE ATENCION INT. A LA PRIMERA INFA,AUDITOR II,1552,PROFESIONAL
UAI - INST NAC. DE ATENCION INT. A LA PRIMERA INFA,ENCARGADO DE UNIDAD,1553,ESTRATEGICO
UAI - INST NACIONAL DE AUXILIOS Y VIVIENDA,AUDITOR II,1554,PROFESIONAL
UAI - INST NACIONAL DE AUXILIOS Y VIVIENDA,AUXILIAR ADMINISTRATIVO (A),1555,TECNICO
UAI - INST NACIONAL DE AUXILIOS Y VIVIENDA,ENCARGADO DE UNIDAD,1556,ESTRATEGICO
UAI - INST NACIONAL DE BIENESTAR MAGISTERIAL,AUDITOR II,1557,PROFESIONAL
UAI - INST NACIONAL DE BIENESTAR MAGISTERIAL,ENCARGADO (A),1558,ESTRATEGICO
UAI - INST NACIONAL DE BIENESTAR MAGISTERIAL,AUXILIAR AUDITORIA,1559,PROFESIONAL
UAI - INST NACIONAL DE COORDINACION DE TRASPLANTES,ENCARGADA INTERINA,1560,OPERATIVO
UAI - INST POLITECNICO LOYOLA DE SAN CRISTOBAL,ENCARGADA UNIDAD DE AUDITORIA,1561,PROFESIONAL
UAI - INST POLITECNICO LOYOLA DE SAN CRISTOBAL,AUDITOR I,1562,PROFESIONAL
UAI - INST POLITECNICO LOYOLA DE SAN CRISTOBAL,AUXILIAR ADMINISTRATIVO (A),1563,TECNICO
UAI - INST TECNOLOGICO DE LAS AMERICAS,AUDITOR I,1564,PROFESIONAL
UAI - INST TECNOLOGICO DE LAS AMERICAS,ENCARGADO DE UNIDAD,1565,ESTRATEGICO
UAI - INST TECNOLOGICO DE LAS AMERICAS,AUXILIAR ADMINISTRATIVO (A),1566,TECNICO
UAI - INST TECNOLOGICO DE LAS AMERICAS,AUDITOR III,1567,PROFESIONAL
UAI - INSTI NAC DE FORM Y CAPACIT DEL MAGISTERIO,ENCARGADO DE UNIDAD,1568,ESTRATEGICO
UAI - INSTI NAC DE FORM Y CAPACIT DEL MAGISTERIO,AUDITOR II,1569,PROFESIONAL
UAI - INSTI NAC DE FORM Y CAPACIT DEL MAGISTERIO,AUXILIAR AUDITORIA,1570,PROFESIONAL
UAI - INSTI NAC DE FORM Y CAPACIT DEL MAGISTERIO,AUDITOR I,1571,PROFESIONAL
UAI - INSTI NACIONAL DE BIENESTAR ESTUDIANTIL,AUXILIAR ADMINISTRATIVO (A),1572,TECNICO
UAI - INSTI NACIONAL DE BIENESTAR ESTUDIANTIL,ANALISTA III,1573,PROFESIONAL
UAI - INSTI NACIONAL DE BIENESTAR ESTUDIANTIL,ENCARGADO DE UNIDAD,1574,ESTRATEGICO
UAI - INSTI NACIONAL DE BIENESTAR ESTUDIANTIL,AUDITOR II,1575,PROFESIONAL
UAI - INSTI NACIONAL DE BIENESTAR ESTUDIANTIL,AUDITOR I,1576,PROFESIONAL
UAI - INSTI NACIONAL DE BIENESTAR ESTUDIANTIL,AUXILIAR AUDITORIA,1577,PROFESIONAL
UAI - INSTITUTO AZUCARERO DOMINICNAO,ENCARGADO (A),1578,ESTRATEGICO
UAI - INSTITUTO DE DESARROLLO Y CREDITO COOPERATIV,AUDITOR II,1579,PROFESIONAL
UAI - INSTITUTO DE DESARROLLO Y CREDITO COOPERATIV,ENCARGADO DE UNIDAD,1580,ESTRATEGICO
UAI - INSTITUTO DE DESARROLLO Y CREDITO COOPERATIV,AUXILIAR AUDITORIA,1581,PROFESIONAL
UAI - INSTITUTO DE INVESTI AGROP Y FORESTALES,ENCARGADO DE UNIDAD,1582,ESTRATEGICO
UAI - INSTITUTO DE INVESTI AGROP Y FORESTALES,AUDITOR I,1583,PROFESIONAL
UAI - INSTITUTO DE INVESTI AGROP Y FORESTALES,AUXILIAR AUDITORIA,1584,PROFESIONAL
UAI - INSTITUTO DE TRANSITO TERRESTRE (INTRANT),AUDITOR II,1585,PROFESIONAL
